edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m,from,to
1304860,Scotty Creek Rd,local,loose,2,NA,369.8036,369.80358340317883,8566,8656
2458942,Riviera Dr,local,paved,2,NA,313.4164,313.41644912207767,8494,8463
2486086,Seminole Rd,local,paved,2,NA,431.1145,431.11454168711765,8518,8500
2458947,Escena Dr,local,paved,2,NA,337.4426,337.44256931081543,8493,8484
2458946,Cimarron Dr,local,paved,2,NA,162.7006,162.70061732186215,8493,8470
2458943,Riviera Dr,local,paved,2,NA,60.9825,60.98250565500196,8463,8452
2458944,Cimarron Dr,local,paved,2,NA,84.2402,84.2402022317107,8463,8470
2156324,Sunset Ranch Dr,local,paved,2,NA,278.8913,278.8912701436882,8335,8260
2458945,Cimarron Dr,local,paved,2,NA,186.2255,186.22548647273226,8470,8467
2156288,Sunset Ranch Golf Course Access,recreation,paved,2,NA,77.5237,77.52371417845315,8180,8210
2156287,Sunset Ranch Golf Course Access,recreation,paved,2,NA,23.1614,23.161440781707846,8171,8180
1144622,NA,unclassified,rough,2,NA,1231.9998,1231.9997515462383,8491,8794
1407989,NA,unclassified,loose,1,NA,335.2784,335.2784393138765,8104,8219
1528376,NA,unclassified,rough,2,NA,229.2312,229.23115245221254,8716,8707
2156295,Whitetail Rd,local,paved,2,NA,28.5921,28.59210221366012,8173,8190
2155859,NA,resource,loose,2,NA,147.4553,147.45533820408502,8190,8213
2156296,Whitetail Rd,local,paved,2,NA,83.5639,83.56386916788342,8190,8213
2156297,Whitetail Rd,local,paved,2,NA,44.3284,44.32840990826514,8213,8235
1144608,NA,unclassified,rough,2,NA,399.7955,399.7955276769131,8707,8700
2261789,private driveway,driveway,loose,2,NA,167.6323,167.6323444977868,8361,8387
2261787,Deadpine Dr,local,paved,2,NA,22.1064,22.106389687111026,8416,8412
1415083,NA,unclassified,loose,1,NA,526.7834,526.7833626396582,7985,8130
1144494,NA,unclassified,rough,2,NA,794.2894,794.2894352186853,8041,8280
1378830,NA,unclassified,loose,1,NA,182.7399,182.7398889814393,8223,8251
53708,Farmers Dr,local,paved,2,NA,202.0552,202.05520414851316,8577,8488
1626096,Batta Rd,resource,loose,2,NA,371.1955,371.1954843978476,8684,8739
1145382,NA,unclassified,rough,2,NA,50.8534,50.85344620556842,8725,8717
1144508,NA,unclassified,rough,2,NA,314.3154,314.31539668179687,8717,8779
1302760,NA,unclassified,rough,2,NA,400.0906,400.0905526990214,8766,8759
1306936,NA,unclassified,rough,2,NA,334.5133,334.5133276279234,8766,8759
1292890,NA,unclassified,rough,2,NA,373.7141,373.71405998766704,8767,8803
1495025,NA,unclassified,rough,2,NA,375.8539,375.85391052530724,8803,8809
1594357,NA,unclassified,rough,2,NA,220.2619,220.2618732081233,8834,8867
1609955,NA,unclassified,rough,2,NA,38.09,38.09003470214657,8869,8867
1626100,Batta FSR,resource,loose,2,NA,84.1576,84.15760544480158,8868,8883
1305062,NA,unclassified,rough,2,NA,921.9482,921.9481704919478,8869,8933
1595257,NA,unclassified,loose,1,NA,1014.6042,1014.6042344737679,8871,8937
1626101,Batta FSR,resource,loose,2,NA,154.3084,154.30838810119542,8883,8908
1626102,Batta FSR,resource,loose,2,NA,435.2521,435.252092082359,8908,8934
1981525,Quail Ridge Blvd,local,paved,2,NA,145.7929,145.7928729231217,6926,6912
2577101,Quail Ridge Blvd,local,paved,1,NA,55.6498,55.64982108456448,6931,6948
2577096,Quail Ridge Blvd,local,paved,1,NA,30.4608,30.460794474264315,6940,6926
2577097,Quail Ridge Blvd,local,paved,1,NA,27.721800000000002,27.721832551258224,6926,6931
2577098,Quail Ridge Blvd,local,paved,1,NA,15.6856,15.685595381957208,6940,6931
2577099,Quail Ridge Blvd,local,paved,1,NA,14.6904,14.690358943853827,6949,6940
2577100,Quail Ridge Blvd,local,paved,1,NA,12.7803,12.780300342637876,6948,6949
2577095,Airport Way,local,paved,1,NA,30.0443,30.044300624235483,6948,6963
2577094,Airport Way,local,paved,1,NA,26.7047,26.704681237519264,6963,6949
2577093,Airport Way,local,paved,2,NA,49.9092,49.90921758558178,6991,6963
1980799,Pier Mac Way,local,paved,2,NA,178.8323,178.8322951309175,6991,6999
2577371,Airport Way,strata,paved,2,NA,170.5663,170.56625925898774,7122,7188
2577372,Airport Way,strata,paved,2,NA,39.2217,39.221721341733506,7188,7207
2577081,turning lane,yield,paved,1,NA,46.9729,46.97292784605439,7208,7188
2577079,Airport Way,strata,paved,2,NA,29.3124,29.312396353672028,7207,7208
2577080,Airport Way,strata,paved,2,NA,164.5293,164.52926178956403,7208,7220
2542453,Okanagan Rail Trail,trail,loose,1,NA,194.7273,194.72734020603883,7215,7229
2542451,Airport Way,strata,paved,2,NA,11.3196,11.319598756167254,7220,7229
2577088,turning lane,yield,paved,1,NA,25.6182,25.618228191035335,7247,7226
2542452,Airport Way,strata,paved,2,NA,28.7384,28.738407736928117,7229,7255
2587063,Airport Way,strata,paved,1,NA,156.5664,156.56643793772196,7279,7242
2587064,Airport Way,strata,paved,2,NA,18.2044,18.20439507367429,7242,7239
2577091,Airport Way,strata,paved,2,NA,414.6636,414.6636282025088,7239,7274
2577075,Airport Way,strata,paved,2,NA,154.421,154.42099098773548,7260,7247
2577082,Airport Way,strata,paved,1,NA,314.6405,314.64046736083856,7279,7274
2577083,Airport Way,strata,paved,2,NA,39.5491,39.54906442365892,7274,7260
2385417,YLW Apron,restricted,paved,2,NA,213.7092,213.70924797253264,7330,7316
2385409,YLW Taxiway,restricted,seasonal,2,NA,62.2333,62.23332093005362,7330,7368
2385408,YLW Taxiway,restricted,seasonal,2,NA,99.7573,99.75726135494985,7368,7398
1981524,Quail Ridge Blvd,local,paved,2,NA,915.6798,915.6797907984476,6912,6901
1980798,Circuit Rd,local,paved,2,NA,145.8394,145.83942867656575,6912,6999
2305389,Matrix Cres,local,paved,2,NA,572.868,572.8680472261118,7064,7063
2305391,Pier Mac Way,local,paved,2,NA,106.0331,106.03305003638383,6999,7008
2402850,Pier Mac Way,local,paved,2,NA,37.1868,37.18677093516202,7022,7004
2305390,Kel Mac Crt,local,paved,2,NA,74.6959,74.6958916407073,7008,7058
2458928,Pier Mac Way,local,paved,2,NA,373.4371,373.43708167335035,7008,7064
2402849,Pier Mac Way,local,paved,2,NA,169.3405,169.3405000692729,7063,7022
2402848,Lochrem Rd,local,paved,2,NA,162.1544,162.1543869801555,7022,7107
2395190,Optic Crt,local,paved,2,NA,136.092,136.0919592895178,7063,7082
2458929,Pier Mac Way,local,paved,2,NA,314.2773,314.2773400828039,7064,7063
2174868,Hwy 97 N,arterial,paved,2,97,1074.2186,1074.2185892753691,7119,7101
2542447,Okanagan Rail Trail,trail,loose,1,NA,989.1913,989.1912885685945,7272,7152
2413366,Airport Way,strata,paved,2,NA,992.4874,992.4873903141254,7277,7158
2542450,Okanagan Rail Trail,trail,loose,1,NA,713.1957,713.1957373224978,7229,7272
2542449,Lapointe Dr,strata,paved,2,NA,228.2961,228.2961341914253,7272,7244
2413365,Airport Way,strata,paved,2,NA,691.2632,691.263228861844,7255,7277
2385430,YLW Taxiway,restricted,seasonal,2,NA,726.1509,726.1509443668443,7305,7265
2542448,Lapointe Dr,strata,paved,2,NA,11.4525,11.452499858157635,7277,7272
2385428,YLW runway 16-34,runway,paved,2,NA,900.0581,900.0580651547011,7348,7289
2385406,YLW Taxiway,restricted,paved,2,NA,111.5832,111.5831796822694,7298,7307
2385415,YLW Apron,restricted,paved,2,NA,329.0587,329.0587471333344,7298,7312
2385407,YLW Taxiway,restricted,seasonal,2,NA,98.0676,98.06757559948153,7305,7348
2385429,YLW Taxiway,restricted,seasonal,2,NA,19.7513,19.751320411600215,7307,7305
2385405,YLW Taxiway,restricted,seasonal,2,NA,702.5004,702.5004234162582,7307,7368
2385427,YLW runway 16-34,runway,paved,2,NA,720.6037,720.60374016858,7398,7348
1424504,access road,restricted,loose,2,NA,126.5159,126.51588700754724,7395,7428
2385423,access road,restricted,loose,2,NA,515.3845,515.3844563044095,7428,7602
1675717,Rittich Rd,local,paved,2,NA,237.6262,237.62619643884904,7818,7804
1415351,NA,unclassified,loose,1,NA,624.0569,624.0568837059892,7855,7964
2156319,Whitetail Rd,local,paved,2,NA,93.3272,93.32718209502717,8136,8173
2542440,private driveway,driveway,loose,2,NA,304.14,304.1399543293247,6843,6976
2542441,private driveway,driveway,loose,2,NA,330.3343,330.334328191018,6976,7091
2542439,Okanagan Rail Trail,trail,decommissioned,1,NA,820.9548,820.9548424661938,6976,7078
2542443,Old Vernon Rd,strata,paved,2,NA,32.9757,32.97567426141088,7078,7066
2542444,Okanagan Rail Trail,trail,loose,1,NA,361.4682,361.4682197611267,7152,7078
2542442,Old Vernon Rd,strata,paved,2,NA,32.6196,32.619560036930224,7097,7078
2385419,Old Vernon Rd,strata,paved,2,NA,593.9856,593.9855812202346,7369,7097
2542445,Lapointe Dr,strata,paved,2,NA,229.3498,229.34976924728903,7163,7152
2542446,Lapointe Dr,local,paved,2,NA,5.9179,5.91789734612769,7152,7158
2385414,YLW Apron,restricted,paved,2,NA,86.2921,86.29206021063592,7195,7167
2385413,YLW Apron,restricted,paved,2,NA,280.7333,280.7333318250378,7254,7194
2385402,YLW Taxiway,restricted,paved,2,NA,433.1309,433.13090096762505,7254,7195
2385404,YLW Taxiway,restricted,seasonal,2,NA,173.588,173.58797410536673,7265,7254
2385403,YLW Taxiway,restricted,seasonal,2,NA,102.2963,102.29629954698305,7254,7289
2385426,YLW runway 16-34,runway,paved,2,NA,401.9751,401.9750563219433,7289,7263
2385420,private driveway,driveway,loose,2,NA,477.2065,477.2064817478734,7376,7369
1643698,Old Vernon Rd,strata,paved,2,NA,102.8371,102.83706479664943,7401,7369
1643699,Old Vernon Rd,strata,paved,2,NA,214.3177,214.31765928163816,7496,7424
1787679,Spencer Rd,strata,paved,2,NA,175.3116,175.31160376558466,7753,7723
53393,Postill Dr,local,paved,2,NA,104.0986,104.09859845834036,7731,7770
1144590,NA,unclassified,loose,1,NA,396.1857,396.1857017967119,7847,7740
1718477,Fathers Pl,local,loose,2,NA,198.7321,198.7321158095329,7770,7778
53392,Postill Dr,local,paved,2,NA,168.6584,168.6584355969292,7770,7844
1115421,NA,unclassified,loose,1,NA,218.04,218.03996353180816,7935,7846
1419960,NA,unclassified,loose,1,NA,441.8305,441.8304640630204,7961,8089
1409056,private driveway,driveway,paved,2,NA,18.0022,18.002161566672985,7251,7259
2542459,Okanagan Rail Trail,trail,loose,1,NA,1935.9525,1935.9524591619036,7132,7215
1414079,private driveway,driveway,rough,2,NA,277.8225,277.82248196583254,7175,7293
1414500,golf course access,service,loose,2,NA,61.8579,61.85789470730219,7230,7200
1409090,golf course access,service,paved,2,NA,23.8951,23.895065186854026,7200,7191
2587835,International Mews,strata,paved,2,NA,301.4653,301.4652574099928,6806,6829
1425039,golf course access,service,loose,2,NA,205.3051,205.30506519898486,7191,7185
2587834,Discovery Ave,strata,paved,2,NA,77.1578,77.15780516045129,6736,6750
2174861,Old Vernon Rd,collector,paved,2,NA,405.672,405.67202945336896,7730,7653
2587836,NA,trail,loose,1,NA,87.1287,87.12872699176765,6829,6819
2385421,access road,restricted,loose,2,NA,556.4187,556.4187243239986,7396,7442
2385422,access road,restricted,loose,2,NA,1241.2534,1241.2534246218042,7442,7428
2385424,YLW runway 16-34,runway,paved,2,NA,278.7757,278.7757453582717,7434,7421
2587812,Innovation Dr,local,paved,2,NA,211.4409,211.4409170587748,7041,7030
2385412,YLW Taxiway,restricted,seasonal,2,NA,308.0803,308.0803278617659,7385,7421
2385425,YLW runway 16-34,runway,paved,2,NA,475.466,475.46602910616343,7421,7398
2577084,Airport Way,strata,paved,1,NA,166.123,166.12298820630727,7239,7279
2577090,Airport Way,strata,paved,1,NA,118.4905,118.49051870502426,7242,7240
2385411,YLW Taxiway,restricted,seasonal,2,NA,67.0278,67.0278412902357,7385,7351
2385416,YLW Apron,restricted,paved,2,NA,208.2316,208.23155467178088,7351,7330
2385410,YLW Taxiway,restricted,seasonal,2,NA,209.1783,209.17825868144845,7368,7385
2577092,Airport Way,strata,paved,2,NA,164.3698,164.36977726546417,7207,7144
2542458,turning lane,yield,paved,1,NA,20.7831,20.783061748645622,7226,7235
2577085,Airport Way,strata,paved,1,NA,16.0266,16.02660166719076,7240,7235
2577076,Airport Way,strata,paved,2,NA,18.4501,18.450087289742818,7247,7240
2577086,Airport Way,strata,paved,2,NA,14.8226,14.822649324493181,7240,7226
2577087,Airport Way,strata,paved,2,NA,15.4729,15.472879499443621,7226,7215
2542455,Airport Way,strata,paved,2,NA,9.2587,9.258694562295934,7215,7207
362861,Sunset Ranch Golf Course Access,recreation,paved,2,NA,97.7241,97.72409719988721,8138,8171
389832,Sandy Lane,local,paved,2,NA,76.8344,76.83442473880663,8313,8298
389830,Sandhills Dr,local,paved,2,NA,38.9856,38.985638381383055,8325,8322
362860,Upper Booth Rd S,local,paved,2,NA,289.0542,289.0542067148572,8138,8260
369628,Upper Booth Rd S,local,paved,2,NA,14.5602,14.56021977857063,8260,8263
362859,Upper Booth Rd S,local,paved,2,NA,13.7091,13.709121051282759,8128,8138
332277,Anderson Rd,local,paved,2,NA,203.9249,203.92489806298624,8128,8115
362875,Sandhills Dr,local,paved,2,NA,41.4019,41.40193232207711,8298,8299
362871,Sandhills Dr,local,paved,2,NA,85.1136,85.11362993316692,8298,8322
362874,Sandhills Dr,local,paved,2,NA,27.9213,27.921318020510206,8289,8299
600933,NA,unclassified,rough,2,NA,174.6676,174.6675890075305,8115,8039
526037,Anderson Rd,local,paved,2,NA,14.015,14.015041241487591,8115,8114
600165,NA,unclassified,rough,2,NA,170.0305,170.03051333806425,8199,8114
526038,Anderson Rd,local,paved,2,NA,342.335,342.33501574459115,8114,8104
821834,NA,unclassified,rough,2,NA,278.7781,278.7780521750245,8199,8239
526039,Anderson Rd,local,paved,2,NA,409.544,409.54396683283767,8104,8084
821806,NA,unclassified,rough,2,NA,83.0795,83.0795108759811,8233,8219
332279,Booth Rd,local,paved,2,NA,668.7697,668.7696619706712,8084,8326
332284,Rockface Rd,local,paved,2,NA,572.7395,572.7394778695201,8326,8297
452617,Anderson Rd,local,paved,2,NA,144.1554,144.15539787712646,8084,8100
780977,NA,unclassified,rough,2,NA,391.7586,391.75860701710064,8100,8217
585170,Anderson Rd,local,paved,2,NA,393.2698,393.26977113245556,8100,8092
657505,NA,unclassified,rough,2,NA,166.3048,166.30476286583212,8197,8173
452619,Whitetail Rd,local,paved,2,NA,94.0559,94.0559214386364,8092,8136
452621,Whitetail Dr,local,paved,2,NA,293.2614,293.2613800295448,8136,8099
663410,NA,unclassified,rough,2,NA,985.2014,985.2014170020216,8280,8098
465035,Postill Dr,local,paved,2,NA,50.1498,50.149826257635205,7844,7876
465163,Postill Lake Rd,local,paved,2,NA,43.0952,43.0952392311023,7958,7951
465164,Postill Lake Rd,local,paved,2,NA,76.9912,76.99116385359017,7951,7932
663806,NA,unclassified,loose,1,NA,308.3614,308.36135958381533,8026,8087
465165,Postill Lake Rd,local,paved,2,NA,105.2681,105.26812145529578,7932,7920
663422,NA,unclassified,loose,1,NA,339.0564,339.05640788027233,8026,8102
465166,Postill Lake Rd,local,paved,2,NA,57.3786,57.37856468663655,7920,7923
465167,Postill Lake Rd,local,paved,2,NA,147.1876,147.1875844514034,7923,7973
465168,Postill Lake Rd,local,paved,2,NA,638.4225,638.422546382618,7973,8016
465169,Farmers Dr,local,paved,2,NA,105.1933,105.19334551782103,8311,8291
465170,Farmers Dr,local,paved,2,NA,140.688,140.6880139411664,8291,8258
465171,Farmers Dr,local,paved,2,NA,67.4394,67.43942927004109,8258,8242
465172,Farmers Dr,local,paved,2,NA,39.6476,39.647603117905305,8242,8222
465173,Farmers Dr,local,paved,2,NA,200.9945,200.99450290393872,8222,8159
465174,Farmers Dr,local,paved,2,NA,13.0029,13.002921248661362,8159,8155
465175,Farmers Dr,local,paved,2,NA,27.7319,27.731899573965702,8155,8146
465176,Farmers Dr,local,paved,2,NA,105.1233,105.12330327539337,8146,8113
663484,NA,unclassified,loose,1,NA,109.4826,109.4825786493253,8288,8290
403911,Camelback Dr,local,paved,2,NA,266.7156,266.71557178521425,8331,8306
354622,Old Vernon Rd,strata,paved,2,NA,90.3398,90.33978787494038,7814,7850
354624,Old Vernon Rd,strata,paved,2,NA,64.5464,64.54638494121215,7850,7884
556532,Camelback Dr,local,paved,2,NA,59.7111,59.71112010302412,8306,8303
389827,Shadow Creek Dr,local,paved,2,NA,237.0268,237.02684989238756,8303,8305
386530,Camelback Dr,local,paved,2,NA,36.3773,36.37727609358186,8303,8312
550492,Camelback Dr,local,paved,2,NA,12.6865,12.686457977069367,8312,8315
551411,Shadow Creek Dr,local,paved,2,NA,35.9539,35.95391941081089,8317,8315
386532,Camelback Dr,local,paved,2,NA,49.1516,49.15160660275262,8315,8341
389828,Shadow Creek Dr,local,paved,2,NA,194.3106,194.3105781898139,8305,8317
362878,Silverado Pl,local,paved,2,NA,322.9402,322.9402050813731,8252,8343
362876,Camelback Dr,local,paved,2,NA,72.5085,72.50850090864205,8335,8343
362862,Sunset Ranch Golf Course Access,recreation,paved,2,NA,84.6998,84.69982965012368,8171,8193
362866,Sandhills Dr,local,paved,2,NA,7.9699,7.969940840545727,8335,8334
543594,Sandhills Dr,local,paved,2,NA,31.5188,31.518758563598915,8334,8329
362868,Sandhills Dr,local,paved,2,NA,203.565,203.56496368060235,8329,8298
332275,Anderson Rd,local,paved,2,NA,647.6206,647.6206451310829,7865,8128
389829,Sandhills Dr,local,paved,2,NA,32.6572,32.65715848018168,8329,8325
389831,Sandy Lane,local,paved,2,NA,14.3349,14.334922392581404,8325,8318
821772,NA,unclassified,loose,1,NA,255.1439,255.14394158770762,7868,7942
679519,NA,unclassified,loose,1,NA,181.9249,181.9249346533865,7868,7889
636595,NA,unclassified,loose,1,NA,130.871,130.87096493909905,7804,7868
452618,Anderson Rd,local,paved,2,NA,474.6552,474.65517821961515,8092,7986
600075,NA,unclassified,loose,1,NA,175.601,175.60099564266133,7781,7849
774055,NA,unclassified,rough,2,NA,95.2235,95.22349751857482,7986,7948
585171,Anderson Rd,local,paved,2,NA,18.4374,18.43737630459941,7986,7983
770669,NA,unclassified,loose,1,NA,471.7752,471.7752155914237,7983,8123
585172,Anderson Rd,local,paved,2,NA,25.9408,25.940768165246052,7983,7978
775659,NA,unclassified,rough,2,NA,148.3201,148.32008575664838,7934,7978
585173,Anderson Rd,local,paved,2,NA,170.3368,170.33681120548835,7978,7955
605157,NA,unclassified,rough,2,NA,117.5779,117.5779068089074,7801,7811
465191,Teather Rd,local,paved,2,NA,79.8199,79.81990134047132,7811,7841
621037,NA,unclassified,rough,2,NA,104.4465,104.44647904538326,7908,7905
465192,Teather Rd,local,paved,2,NA,126.9968,126.9967508641116,7908,7955
465196,Anderson Rd,local,paved,2,NA,135.6162,135.61618023147867,7961,7985
817097,NA,unclassified,loose,1,NA,139.4637,139.46367880765413,7950,7985
465197,Anderson Rd,local,paved,2,NA,130.3261,130.32610099777804,7985,8000
599815,NA,unclassified,rough,2,NA,145.0446,145.04459121611526,7854,7869
465198,Anderson Rd,local,paved,2,NA,56.6749,56.67492621860251,8000,7996
608201,NA,unclassified,rough,2,NA,309.1215,309.12146361331344,7944,7854
786149,NA,unclassified,loose,1,NA,176.3108,176.3108309071727,7996,8041
465199,Anderson Rd,local,paved,2,NA,187.6545,187.65447018631525,7996,8001
599935,NA,unclassified,loose,1,NA,100.9457,100.94566159458503,7996,7960
465200,Anderson Rd,local,paved,2,NA,67.6061,67.60613205095477,8001,8006
663774,NA,unclassified,loose,1,NA,214.2575,214.25748450525347,8005,8066
465201,Anderson Rd,local,paved,2,NA,19.9647,19.964684845974805,8006,8005
465202,Anderson Rd,local,paved,2,NA,80.2747,80.27468259050855,8005,8002
465203,Anderson Rd,local,paved,2,NA,34.1904,34.19043392519957,8002,7998
465204,Anderson Rd,local,paved,2,NA,9.6945,9.694505660424692,7998,7997
465205,Anderson Rd,local,paved,2,NA,18.8387,18.83873509556629,7997,7994
465037,Postill Dr,local,paved,2,NA,22.5736,22.57364403444676,7980,7994
465036,Postill Dr,local,paved,2,NA,279.8142,279.81418313142865,7876,7980
464974,Rittich Rd,local,paved,2,NA,247.3213,247.32128652836673,7804,7796
440062,Old Vernon Rd,collector,paved,2,NA,543.2425,543.2424964967535,7596,7578
465093,Rittich Rd,local,paved,2,NA,390.7259,390.7259098267286,7781,7760
440063,Old Vernon Rd,collector,paved,2,NA,117.693,117.69303292886816,7578,7574
465190,Teather Rd,local,paved,2,NA,123.37,123.37003296587194,7710,7760
464968,Rittich Rd,local,paved,2,NA,107.0657,107.06565545035615,7750,7746
465033,Old Vernon Rd,collector,paved,2,NA,97.9721,97.97210329258597,7560,7555
464969,Rittich Rd,local,paved,2,NA,65.9818,65.98176603415297,7746,7744
465034,Old Vernon Rd,collector,paved,2,NA,298.6785,298.67849298336114,7555,7543
464970,Rittich Rd,local,paved,2,NA,120.0148,120.01480262870386,7744,7741
464971,Rittich Rd,local,paved,2,NA,24.9934,24.993401049140015,7741,7740
464972,Rittich Rd,local,paved,2,NA,127.0361,127.03609834150228,7740,7733
345183,Postill Dr,local,paved,2,NA,357.4712,357.4712235295502,7543,7671
